Date,Value,Type
2019-07-23,0.07142857142857142,Top
2019-07-24,0.08333333333333333,Top
2019-07-26,0.125,Top
2019-11-11,0.16666666666666666,Top
2019-12-20,0.18181818181818182,Top
2020-01-02,0.125,Top
2020-01-08,0.1,Top
2020-01-09,0.09090909090909091,Top
2020-01-10,0.07142857142857142,Top
2020-01-14,0.1,Top
2020-01-16,0.1,Top
2020-01-17,0.2,Top
2020-01-22,0.15384615384615385,Top
2020-01-24,0.125,Top
2020-01-27,0.0625,Top
2020-01-29,0.13333333333333333,Top
2020-07-20,0.15384615384615385,Top
2020-07-21,0.2,Top
2020-07-22,0.21428571428571427,Top
2020-07-23,0.25,Top
2020-07-24,0.13333333333333333,Top
2020-07-27,0.14285714285714285,Top
2020-07-28,0.18181818181818182,Top
2020-07-30,0.08333333333333333,Top
2020-08-03,0.07692307692307693,Top
2020-08-04,0.16666666666666666,Top
2020-08-05,0.26666666666666666,Top
2020-08-06,0.16666666666666666,Top
2020-08-07,0.1111111111111111,Top
2020-08-10,0.07142857142857142,Top
2020-08-11,0.08333333333333333,Top
2020-08-12,0.13333333333333333,Top
2020-08-13,0.07142857142857142,Top
2020-08-18,0.18181818181818182,Top
2020-11-20,0.1111111111111111,Top
2020-12-17,0.125,Top
2021-01-27,0.125,Top
2021-02-02,0.09090909090909091,Top
2022-03-02,0.1111111111111111,Bottom
2022-03-04,0.1,Bottom
2022-05-13,0.15384615384615385,Bottom
2022-05-18,0.09090909090909091,Bottom
2022-05-19,0.08333333333333333,Bottom
2022-07-07,0.1111111111111111,Bottom
2022-07-14,0.125,Bottom
2022-07-15,0.08333333333333333,Bottom
2022-07-18,0.125,Bottom
2022-09-22,0.09090909090909091,Bottom
2022-10-18,0.14285714285714285,Bottom
2023-06-12,0.18181818181818182,Top
2023-06-14,0.1111111111111111,Top
2023-06-15,0.2222222222222222,Top
2023-06-16,0.1,Top
2023-12-26,0.125,Top
2024-01-23,0.125,Top
2024-02-06,0.3333333333333333,Top
2024-02-07,0.2,Top
2024-02-08,0.16666666666666666,Top
2024-02-13,0.2222222222222222,Top
2024-02-14,0.4444444444444444,Top
2024-02-15,0.125,Top
2024-02-16,0.5,Top
2024-02-20,0.2857142857142857,Top
2024-02-21,0.16666666666666666,Top
2024-02-22,0.36363636363636365,Top
2024-02-23,0.1111111111111111,Top
2024-02-26,0.3333333333333333,Top
2024-02-27,0.18181818181818182,Top
2024-02-28,0.2222222222222222,Top
2024-02-29,0.25,Top
2024-03-01,0.16666666666666666,Top
2024-03-04,0.36363636363636365,Top
2024-03-05,0.375,Top
2024-03-06,0.18181818181818182,Top
2024-03-07,0.2727272727272727,Top
2024-03-08,0.2,Top
2024-03-11,0.07692307692307693,Top
2024-03-12,0.375,Top
2024-03-13,0.36363636363636365,Top
2024-03-14,0.1111111111111111,Top
2024-03-15,0.3333333333333333,Top
2024-03-18,0.07692307692307693,Top
2024-03-19,0.2,Top
2024-03-21,0.5,Top
2024-03-22,0.125,Top
2024-06-12,0.1,Top
2025-03-31,0.1,Bottom
2025-04-08,0.18181818181818182,Bottom
2025-07-08,0.07692307692307693,Top
2025-09-30,0.07142857142857142,Top
2025-10-01,0.07142857142857142,Top
2025-10-02,0.1111111111111111,Top
2025-10-03,0.1,Top
2025-10-20,0.09090909090909091,Top
2025-10-21,0.08333333333333333,Top
2025-10-31,0.1,Top
2025-11-03,0.25,Top
2025-11-05,0.2857142857142857,Top
2025-11-06,0.1111111111111111,Top
2025-11-07,0.1111111111111111,Top
2025-11-10,0.125,Top
2026-04-24,0.06666666666666667,Top
2026-04-28,0.1,Top
2026-05-01,0.375,Top
2026-05-07,0.2857142857142857,Top
2026-05-08,0.25,Top
2026-05-11,0.2857142857142857,Top
